CustomerKey;Name;Marital Status;Gender;Education;Occupation;Continent;City;State;CountryRegion;Birth Date
7299;Malhotra, Geoffrey;S;M;Bachelors;Professional;Asia;North Ryde;New South Wales;Australia;10/10/1962 0:00
7722;Gomez, Andy;S;M;Bachelors;Professional;Asia;Malabar;New South Wales;Australia;5/6/1963 0:00
7723;Navarro, Jonathon;S;M;Bachelors;Professional;Asia;St. Leonards;New South Wales;Australia;19/7/1963 0:00
7732;Malhotra, Brett;S;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;2/7/1959 0:00
8087;Chander, Tommy;S;M;Bachelors;Professional;Asia;Matraville;New South Wales;Australia;16/11/1975 0:00
8091;Chander, Marshall;S;M;Bachelors;Professional;Asia;Milsons Point;New South Wales;Australia;16/3/1974 0:00
8093;Gonzalez, Eric;S;M;Bachelors;Professional;Asia;Goulburn;New South Wales;Australia;7/3/1974 0:00
8576;Patel, Marco;S;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;27/8/1966 0:00
8597;Fernandez, Allen;S;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;11/5/1963 0:00
8603;Madan, Stanley;S;M;Bachelors;Professional;Asia;Matraville;New South Wales;Australia;11/4/1966 0:00
8968;Deng, Devon;S;M;Bachelors;Professional;Asia;Sydney;New South Wales;Australia;1/11/1972 0:00
9235;Mehta, Gerald;S;M;Bachelors;Professional;Asia;North Sydney;New South Wales;Australia;20/10/1964 0:00
9236;Deng, Kenneth;S;M;Bachelors;Professional;Asia;Coffs Harbour;New South Wales;Australia;23/5/1964 0:00
9601;Hu, Dennis;S;M;Bachelors;Professional;Asia;Milsons Point;New South Wales;Australia;28/1/1975 0:00
9603;Moreno, Casey;S;M;Bachelors;Professional;Asia;Silverwater;New South Wales;Australia;27/8/1976 0:00
10211;Luo, Colin;S;M;Bachelors;Professional;Asia;Silverwater;New South Wales;Australia;3/4/1965 0:00
10212;He, Louis;S;M;Bachelors;Professional;Asia;Goulburn;New South Wales;Australia;12/5/1964 0:00
10215;She, Corey;S;M;Bachelors;Professional;Asia;Matraville;New South Wales;Australia;1/4/1964 0:00
10562;Navarro, Albert;S;M;Bachelors;Professional;Asia;Matraville;New South Wales;Australia;20/5/1972 0:00
10570;Rai, Brendan;S;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;14/9/1970 0:00
10876;Nara, Cedric;S;M;Bachelors;Professional;Asia;Silverwater;New South Wales;Australia;17/8/1976 0:00
10877;Rubio, Philip;S;M;Bachelors;Professional;Asia;Newcastle;New South Wales;Australia;26/4/1976 0:00
10878;Xu, Clarence;S;M;Bachelors;Professional;Asia;Coffs Harbour;New South Wales;Australia;13/8/1976 0:00
10886;Xu, Rafael;S;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;5/12/1974 0:00
10978;Malhotra, Phillip;S;M;Bachelors;Professional;Asia;St. Leonards;New South Wales;Australia;21/7/1963 0:00
11841;Sullivan, Dominic;S;M;Bachelors;Professional;Asia;Coffs Harbour;New South Wales;Australia;10/4/1976 0:00
11849;Pal, Peter;S;M;Bachelors;Professional;Asia;Malabar;New South Wales;Australia;9/10/1974 0:00
11928;Guo, Jon;S;M;Bachelors;Professional;Asia;Malabar;New South Wales;Australia;3/2/1963 0:00
11947;Kapoor, Bryant;S;M;Bachelors;Professional;Asia;Lavender Bay;New South Wales;Australia;18/5/1959 0:00
12412;Prasad, Cesar;S;M;Bachelors;Professional;Asia;North Ryde;New South Wales;Australia;24/2/1968 0:00
12418;Sai, Emmanuel;S;M;Bachelors;Professional;Asia;Coffs Harbour;New South Wales;Australia;23/7/1968 0:00
12440;Hu, Ramon;S;M;Bachelors;Professional;Asia;North Ryde;New South Wales;Australia;19/7/1965 0:00
12531;Prasad, Ivan;S;M;Bachelors;Professional;Asia;Goulburn;New South Wales;Australia;6/2/1966 0:00
12534;Nath, Rafael;S;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;15/11/1959 0:00
13375;Ma, Eugene;S;M;Bachelors;Professional;Asia;Silverwater;New South Wales;Australia;13/10/1965 0:00
13382;Serrano, Danny;S;M;Bachelors;Professional;Asia;Silverwater;New South Wales;Australia;14/5/1965 0:00
13457;Ruiz, Danny;S;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;21/2/1964 0:00
13463;Fernandez, Donald;S;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;26/8/1962 0:00
13470;Andersen, Roger;S;M;Bachelors;Professional;Asia;Rhodes;New South Wales;Australia;2/6/1965 0:00
13473;He, Jake;S;M;Bachelors;Professional;Asia;North Ryde;New South Wales;Australia;23/10/1964 0:00
13474;Rana, Marco;S;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;26/3/1964 0:00
13585;Liang, Ronnie;S;M;Bachelors;Professional;Asia;Rhodes;New South Wales;Australia;12/8/1975 0:00
13596;Wu, Kelvin;S;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;13/5/1973 0:00
13598;Dominguez, Lee;S;M;Bachelors;Professional;Asia;Sydney;New South Wales;Australia;18/10/1974 0:00
13603;Garcia, Preston;S;M;Bachelors;Professional;Asia;North Ryde;New South Wales;Australia;18/6/1973 0:00
13895;Jai, Jaime;S;M;Bachelors;Professional;Asia;Sydney;New South Wales;Australia;25/4/1974 0:00
13900;Zhu, Vincent;S;M;Bachelors;Professional;Asia;North Ryde;New South Wales;Australia;18/1/1973 0:00
14115;Sara, Donald;S;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;25/10/1968 0:00
14130;Raman, Allen;S;M;Bachelors;Professional;Asia;St. Leonards;New South Wales;Australia;8/12/1965 0:00
14225;Kumar, Keith;S;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;27/3/1965 0:00
14227;Kumar, Robert;S;M;Bachelors;Professional;Asia;Goulburn;New South Wales;Australia;9/11/1965 0:00
14228;Gutierrez, Jaime;S;M;Bachelors;Professional;Asia;Lavender Bay;New South Wales;Australia;23/7/1965 0:00
14229;Ashe, Brad;S;M;Bachelors;Professional;Asia;North Sydney;New South Wales;Australia;14/10/1964 0:00
14237;Martin, Lance;S;M;Bachelors;Professional;Asia;Milsons Point;New South Wales;Australia;9/1/1962 0:00
14814;Hernandez, Isaac;S;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;9/12/1975 0:00
15432;Rai, Shaun;S;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;16/8/1974 0:00
15666;Vazquez, Jésus;S;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;27/10/1967 0:00
15759;Zhang, Damien;S;M;Bachelors;Professional;Asia;Matraville;New South Wales;Australia;2/3/1959 0:00
15968;Li, Edwin;S;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;14/4/1968 0:00
16145;Shen, Franklin;S;M;Bachelors;Professional;Asia;Coffs Harbour;New South Wales;Australia;25/10/1965 0:00
16341;Carlson, Francis;S;M;Bachelors;Professional;Asia;Springwood;New South Wales;Australia;5/6/1976 0:00
16346;Shan, Darrell;S;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;17/2/1975 0:00
16590;Yuan, Derek;S;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;24/5/1967 0:00
16593;Ruiz, Hector;S;M;Bachelors;Professional;Asia;Newcastle;New South Wales;Australia;27/11/1967 0:00
16689;Sanz, Arthur;S;M;Bachelors;Professional;Asia;Goulburn;New South Wales;Australia;28/6/1963 0:00
16694;Alvarez, Tyrone;S;M;Bachelors;Professional;Asia;Milsons Point;New South Wales;Australia;26/9/1967 0:00
16976;Gill, Jay;S;M;Bachelors;Professional;Asia;Goulburn;New South Wales;Australia;11/5/1972 0:00
17323;Chen, Willie;S;M;Bachelors;Professional;Asia;Milsons Point;New South Wales;Australia;23/1/1964 0:00
17534;Sun, Clayton;S;M;Bachelors;Professional;Asia;Springwood;New South Wales;Australia;12/4/1965 0:00
17720;Vazquez, Neil;S;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;18/4/1968 0:00
17924;Hernandez, Roberto;S;M;Bachelors;Professional;Asia;Milsons Point;New South Wales;Australia;7/8/1975 0:00
17951;Lal, Carl;S;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;26/11/1972 0:00
18190;Dominguez, Roy;S;M;Bachelors;Professional;Asia;North Sydney;New South Wales;Australia;23/6/1967 0:00
18291;Garcia, Troy;S;M;Bachelors;Professional;Asia;Goulburn;New South Wales;Australia;15/10/1963 0:00
18317;Romero, Max;S;M;Bachelors;Professional;Asia;Matraville;New South Wales;Australia;22/11/1958 0:00
97;Anand, Andrés;M;M;Bachelors;Professional;Asia;North Sydney;New South Wales;Australia;10/8/1962 0:00
100;Ross, Adam;M;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;8/3/1961 0:00
759;Yuan, Colin;M;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;22/12/1968 0:00
763;Gomez, Randall;M;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;24/8/1967 0:00
766;Torres, Marc;M;M;Bachelors;Professional;Asia;North Ryde;New South Wales;Australia;11/10/1966 0:00
903;Pal, Drew;M;M;Bachelors;Professional;Asia;Malabar;New South Wales;Australia;18/3/1967 0:00
992;Martinez, Frederick;M;M;Bachelors;Professional;Asia;Milsons Point;New South Wales;Australia;10/8/1962 0:00
1349;Vazquez, Jimmy;M;M;Bachelors;Professional;Asia;Lavender Bay;New South Wales;Australia;24/2/1974 0:00
1371;Perez, Preston;M;M;Bachelors;Professional;Asia;Silverwater;New South Wales;Australia;27/6/1963 0:00
1992;Serrano, Jésus;M;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;12/3/1968 0:00
2121;Weber, Levi;M;M;Bachelors;Professional;Asia;Lavender Bay;New South Wales;Australia;9/7/1965 0:00
2614;Jai, Derek;M;M;Bachelors;Professional;Asia;Springwood;New South Wales;Australia;24/12/1975 0:00
2620;Xu, Arturo;M;M;Bachelors;Professional;Asia;Rhodes;New South Wales;Australia;11/5/1976 0:00
2626;Campbell, Jason;M;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;2/11/1973 0:00
2632;Subram, Joe;M;M;Bachelors;Professional;Asia;Matraville;New South Wales;Australia;3/11/1972 0:00
2636;Deng, Kurt;M;M;Bachelors;Professional;Asia;Matraville;New South Wales;Australia;23/2/1971 0:00
2669;Martinez, Stanley;M;M;Bachelors;Professional;Asia;Coffs Harbour;New South Wales;Australia;7/10/1963 0:00
2956;Raji, Andres;M;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;8/2/1970 0:00
2967;Dominguez, Darren;M;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;4/4/1966 0:00
3058;Alonso, Lance;M;M;Bachelors;Professional;Asia;North Ryde;New South Wales;Australia;24/11/1959 0:00
3069;McDonald, Brent;M;M;Bachelors;Professional;Asia;North Sydney;New South Wales;Australia;4/6/1962 0:00
3210;Ramos, Craig;M;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;9/4/1975 0:00
3300;Chandra, Jermaine;M;M;Bachelors;Professional;Asia;Goulburn;New South Wales;Australia;11/6/1967 0:00
3306;Shen, Brendan;M;M;Bachelors;Professional;Asia;Goulburn;New South Wales;Australia;11/7/1962 0:00
4144;Wang, Kelvin;M;M;Bachelors;Professional;Asia;Springwood;New South Wales;Australia;17/6/1971 0:00
4213;Henderson, Marcus;M;M;Bachelors;Professional;Asia;Goulburn;New South Wales;Australia;14/7/1961 0:00
4229;Raman, Jermaine;M;M;Bachelors;Professional;Asia;Rhodes;New South Wales;Australia;2/11/1963 0:00
4586;Garcia, Roy;M;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;9/3/1967 0:00
4596;Sanchez, Andre;M;M;Bachelors;Professional;Asia;Malabar;New South Wales;Australia;5/2/1966 0:00
4604;Blanco, Philip;M;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;5/9/1964 0:00
4606;Yang, Alan;M;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;24/8/1964 0:00
4726;Price, Trevor;M;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;18/7/1973 0:00
4731;Dominguez, Philip;M;M;Bachelors;Professional;Asia;Coffs Harbour;New South Wales;Australia;19/2/1972 0:00
4798;Cox, Isaac;M;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;28/3/1965 0:00
5174;Rana, Cory;M;M;Bachelors;Professional;Asia;Silverwater;New South Wales;Australia;6/1/1965 0:00
5179;Carlson, Alfredo;M;M;Bachelors;Professional;Asia;Sydney;New South Wales;Australia;16/11/1968 0:00
5621;Thompson, Cameron;M;M;Bachelors;Professional;Asia;Sydney;New South Wales;Australia;16/5/1973 0:00
5681;Edwards, Carlos;M;M;Bachelors;Professional;Asia;Coffs Harbour;New South Wales;Australia;16/3/1963 0:00
5696;Serrano, Dwayne;M;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;27/4/1959 0:00
6053;Nara, Rafael;M;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;21/4/1968 0:00
6055;Raje, Shawn;M;M;Bachelors;Professional;Asia;Newcastle;New South Wales;Australia;26/8/1967 0:00
6060;Chen, Louis;M;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;6/1/1967 0:00
6233;Jimenez, Walter;M;M;Bachelors;Professional;Asia;Sydney;New South Wales;Australia;5/6/1975 0:00
6248;Moore, Michael;M;M;Bachelors;Professional;Asia;Sydney;New South Wales;Australia;21/10/1971 0:00
6286;Deng, Clayton;M;M;Bachelors;Professional;Asia;Newcastle;New South Wales;Australia;2/8/1968 0:00
6296;Sanz, Victor;M;M;Bachelors;Professional;Asia;St. Leonards;New South Wales;Australia;23/1/1966 0:00
6304;Tang, Terrence;M;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;18/10/1964 0:00
6306;Torres, Neil;M;M;Bachelors;Professional;Asia;Malabar;New South Wales;Australia;7/3/1963 0:00
6308;Chande, Warren;M;M;Bachelors;Professional;Asia;Matraville;New South Wales;Australia;10/11/1967 0:00
7193;Hernandez, Max;M;M;Bachelors;Professional;Asia;North Sydney;New South Wales;Australia;13/1/1974 0:00
7196;Sanz, Walter;M;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;20/8/1974 0:00
7201;Gomez, Alfredo;M;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;9/6/1973 0:00
7213;Ramos, Marc;M;M;Bachelors;Professional;Asia;St. Leonards;New South Wales;Australia;10/3/1971 0:00
7247;Raje, Terrence;M;M;Bachelors;Professional;Asia;Springwood;New South Wales;Australia;24/11/1970 0:00
7268;Jai, Brad;M;M;Bachelors;Professional;Asia;Goulburn;New South Wales;Australia;23/5/1963 0:00
7272;Yuan, Darrell;M;M;Bachelors;Professional;Asia;North Sydney;New South Wales;Australia;18/6/1963 0:00
7720;Suarez, Alberto;M;M;Bachelors;Professional;Asia;Rhodes;New South Wales;Australia;20/10/1964 0:00
7729;Luo, Roger;M;M;Bachelors;Professional;Asia;Lavender Bay;New South Wales;Australia;20/4/1966 0:00
7731;Arthur, Johnathan;M;M;Bachelors;Professional;Asia;Malabar;New South Wales;Australia;10/4/1959 0:00
8561;Martin, Randall;M;M;Bachelors;Professional;Asia;Newcastle;New South Wales;Australia;27/4/1970 0:00
8562;Serrano, Orlando;M;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;20/5/1970 0:00
8565;Gutierrez, Lawrence;M;M;Bachelors;Professional;Asia;Malabar;New South Wales;Australia;15/12/1968 0:00
8579;Rubio, Max;M;M;Bachelors;Professional;Asia;St. Leonards;New South Wales;Australia;14/8/1965 0:00
8581;Sanz, Eddie;M;M;Bachelors;Professional;Asia;North Sydney;New South Wales;Australia;4/9/1965 0:00
8584;Li, Jake;M;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;15/5/1968 0:00
8590;Huang, Jake;M;M;Bachelors;Professional;Asia;Silverwater;New South Wales;Australia;7/9/1964 0:00
8598;Martin, Jay;M;M;Bachelors;Professional;Asia;Milsons Point;New South Wales;Australia;25/9/1967 0:00
8609;Prasad, Harold;M;M;Bachelors;Professional;Asia;Milsons Point;New South Wales;Australia;28/10/1965 0:00
8618;Nath, Keith;M;M;Bachelors;Professional;Asia;Milsons Point;New South Wales;Australia;16/3/1962 0:00
8623;Yuan, Roger;M;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;26/12/1958 0:00
8974;Zhu, Colin;M;M;Bachelors;Professional;Asia;Springwood;New South Wales;Australia;15/10/1970 0:00
9228;Zhang, Louis;M;M;Bachelors;Professional;Asia;Silverwater;New South Wales;Australia;8/11/1966 0:00
9231;Munoz, Gary;M;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;12/4/1965 0:00
10174;Yuan, Chad;M;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;13/11/1967 0:00
10186;Jai, Gilbert;M;M;Bachelors;Professional;Asia;Springwood;New South Wales;Australia;25/4/1968 0:00
10188;Luo, Darrell;M;M;Bachelors;Professional;Asia;Springwood;New South Wales;Australia;16/10/1964 0:00
10192;Lu, Willie;M;M;Bachelors;Professional;Asia;Rhodes;New South Wales;Australia;23/1/1962 0:00
10194;Hernandez, Philip;M;M;Bachelors;Professional;Asia;North Ryde;New South Wales;Australia;15/1/1962 0:00
10879;Rana, Bryant;M;M;Bachelors;Professional;Asia;Newcastle;New South Wales;Australia;25/4/1976 0:00
10968;Sanders, Charles;M;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;9/4/1965 0:00
10990;Jimenez, Erik;M;M;Bachelors;Professional;Asia;Rhodes;New South Wales;Australia;2/4/1965 0:00
11846;Chen, Jake;M;M;Bachelors;Professional;Asia;Sydney;New South Wales;Australia;13/3/1976 0:00
11908;Sai, Barry;M;M;Bachelors;Professional;Asia;Rhodes;New South Wales;Australia;22/2/1968 0:00
11912;Raje, Gregory;M;M;Bachelors;Professional;Asia;Silverwater;New South Wales;Australia;4/10/1968 0:00
11920;Rana, Stanley;M;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;12/9/1966 0:00
12428;Sai, Jay;M;M;Bachelors;Professional;Asia;Sydney;New South Wales;Australia;5/7/1966 0:00
12526;Rubio, Derrick;M;M;Bachelors;Professional;Asia;St. Leonards;New South Wales;Australia;21/4/1962 0:00
12538;Hernandez, Victor;M;M;Bachelors;Professional;Asia;Sydney;New South Wales;Australia;7/11/1959 0:00
12641;Jiménez, Bruce;M;M;Bachelors;Professional;Asia;Springwood;New South Wales;Australia;8/1/1975 0:00
13471;Lal, Clarence;M;M;Bachelors;Professional;Asia;Springwood;New South Wales;Australia;11/6/1965 0:00
13605;Rai, Melvin;M;M;Bachelors;Professional;Asia;Sydney;New South Wales;Australia;9/1/1972 0:00
13896;Henderson, Dalton;M;M;Bachelors;Professional;Asia;Coffs Harbour;New South Wales;Australia;10/11/1974 0:00
13898;Hu, Glenn;M;M;Bachelors;Professional;Asia;St. Leonards;New South Wales;Australia;16/7/1974 0:00
14109;Gill, Gary;M;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;6/11/1968 0:00
14114;Gao, Randy;M;M;Bachelors;Professional;Asia;North Sydney;New South Wales;Australia;17/4/1968 0:00
14116;Rana, Raymond;M;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;28/7/1968 0:00
14117;Sara, Phillip;M;M;Bachelors;Professional;Asia;Matraville;New South Wales;Australia;8/7/1968 0:00
14119;Diaz, Gerald;M;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;8/12/1967 0:00
14127;Suri, Shane;M;M;Bachelors;Professional;Asia;Malabar;New South Wales;Australia;25/11/1966 0:00
14131;Huang, Micah;M;M;Bachelors;Professional;Asia;North Ryde;New South Wales;Australia;20/2/1965 0:00
14135;Rodriguez, Brett;M;M;Bachelors;Professional;Asia;St. Leonards;New South Wales;Australia;15/2/1968 0:00
14139;Russell, Seth;M;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;15/9/1968 0:00
14810;Williams, Nicholas;M;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;26/11/1975 0:00
14818;Phillips, Isaac;M;M;Bachelors;Professional;Asia;Sydney;New South Wales;Australia;5/11/1973 0:00
14825;Pal, Terry;M;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;25/6/1972 0:00
15156;Xie, Chad;M;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;22/9/1962 0:00
15434;Rubio, Nelson;M;M;Bachelors;Professional;Asia;Silverwater;New South Wales;Australia;27/7/1975 0:00
15740;Shen, Corey;M;M;Bachelors;Professional;Asia;Newcastle;New South Wales;Australia;12/5/1964 0:00
15756;Jai, Brendan;M;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;3/6/1965 0:00
15969;Sanchez, Henry;M;M;Bachelors;Professional;Asia;Springwood;New South Wales;Australia;15/8/1968 0:00
16592;Serrano, Gerald;M;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;17/8/1967 0:00
16594;Lin, Jorge;M;M;Bachelors;Professional;Asia;Darlinghurst;New South Wales;Australia;16/12/1967 0:00
16687;Zhang, Vincent;M;M;Bachelors;Professional;Asia;Lane Cove;New South Wales;Australia;19/5/1963 0:00
16692;Goel, Marshall;M;M;Bachelors;Professional;Asia;Goulburn;New South Wales;Australia;18/5/1967 0:00
16695;Gill, Lee;M;M;Bachelors;Professional;Asia;Wollongong;New South Wales;Australia;17/5/1962 0:00
16697;Rana, Ruben;M;M;Bachelors;Professional;Asia;Silverwater;New South Wales;Australia;2/10/1962 0:00
16969;Xu, Roger;M;M;Bachelors;Professional;Asia;St. Leonards;New South Wales;Australia;6/6/1976 0:00
16971;Andersen, Willie;M;M;Bachelors;Professional;Asia;North Ryde;New South Wales;Australia;9/9/1975 0:00
16973;Smith, Leonard;M;M;Bachelors;Professional;Asia;Port Macquarie;New South Wales;Australia;2/8/1973 0:00
16980;Zeng, Ramon;M;M;Bachelors;Professional;Asia;Newcastle;New South Wales;Australia;23/9/1971 0:00
17718;Anand, Calvin;M;M;Bachelors;Professional;Asia;North Sydney;New South Wales;Australia;21/7/1965 0:00
